order_item_id,order_id,product_id,quantity,unit_price
3301,941,74,7,8.52
3302,941,46,6,18.17
3303,941,26,1,15.77
3304,941,28,6,88.56
3305,942,8,4,35.21
3306,942,68,1,75.49
3307,942,86,2,8.45
3308,942,31,4,36.12
3309,943,58,8,31.96
3310,943,83,10,2.14
3311,943,28,1,70.49
3312,944,98,1,14.79
3313,944,5,7,51.92
3314,944,43,7,71.42
3315,944,82,9,11.63
3316,944,53,6,70.54
3317,944,22,10,14.47
3318,945,40,7,16.68
3319,945,34,4,43.16
3320,945,26,4,15.07
3321,946,17,10,175.80
3322,946,84,2,4.37
3323,947,40,5,17.81
3324,947,98,4,11.77
3325,947,76,8,18.20
3326,947,42,7,95.60
3327,948,98,5,14.21
3328,948,41,3,33.43
3329,948,46,1,22.42
3330,948,82,7,13.75
3331,948,94,8,21.60
3332,949,89,2,5.05
3333,949,58,8,39.59
3334,949,12,10,109.03
3335,950,73,3,253.98
3336,950,26,4,13.33
3337,951,40,6,17.46
3338,951,10,6,13.71
3339,951,84,9,5.17
3340,951,54,10,59.08
3341,952,48,5,60.05
3342,952,2,6,84.80
3343,952,83,7,2.65
3344,953,59,8,10.94
3345,953,46,9,19.35
3346,954,80,6,33.29
3347,954,40,6,17.51
3348,954,68,6,75.75
3349,954,98,5,13.32
3350,955,12,10,96.25
3351,955,79,1,25.96
3352,956,69,7,30.50
3353,956,6,5,119.83
3354,956,10,9,12.80
3355,956,84,9,5.41
3356,956,52,4,10.46
3357,957,82,6,13.85
3358,957,11,5,71.76
3359,957,6,8,125.43
3360,957,79,7,22.21
3361,958,98,2,15.09
3362,958,45,5,20.38
3363,959,4,3,22.83
3364,959,7,2,75.49
3365,959,42,9,81.62
3366,959,11,1,60.21
3367,959,57,9,16.09
3368,959,62,5,38.38
3369,960,42,6,94.34
3370,960,82,4,14.07
3371,961,33,4,29.88
3372,961,38,7,26.66
3373,961,40,2,18.99
3374,961,43,3,64.91
3375,961,47,3,11.75
3376,961,56,8,23.71
3377,962,67,4,58.56
3378,962,68,6,72.91
3379,962,49,1,11.30
3380,962,84,4,4.56
3381,962,63,4,20.73
3382,963,57,9,15.71
3383,963,26,7,15.44
3384,963,69,6,26.01
3385,964,3,9,171.33
3386,964,69,2,29.86
3387,964,40,7,19.43
3388,964,73,8,314.16
3389,964,19,7,70.31
3390,964,86,1,7.13
3391,965,45,1,19.01
3392,966,86,10,7.88
3393,966,60,10,14.29
3394,966,30,3,32.62
3395,966,84,9,4.72
3396,967,40,4,21.48
3397,967,46,4,23.43
3398,968,81,5,19.15
3399,968,98,3,13.86
3400,968,12,5,101.92
3401,968,58,4,31.93
3402,969,34,6,37.69
3403,969,98,10,12.56
3404,969,69,2,32.47
3405,969,73,10,276.60
3406,969,58,7,37.05
3407,969,93,7,51.71
3408,970,1,10,45.70
3409,970,47,5,13.18
3410,970,86,9,7.19
3411,970,29,5,51.75
3412,970,63,4,21.28
3413,971,73,2,323.54
3414,972,16,7,30.72
3415,972,89,5,6.81
3416,972,52,2,11.89
3417,972,77,9,33.80
3418,973,97,10,23.76
3419,973,68,3,82.54
3420,973,13,9,59.41
3421,973,82,1,10.89
3422,973,89,8,5.39
3423,974,17,10,144.54
3424,975,40,1,18.84
3425,975,46,9,19.56
3426,976,98,3,11.92
3427,976,8,7,42.83
3428,976,24,5,146.26
3429,976,57,9,16.74
3430,976,58,1,33.83
3431,976,95,1,22.71
3432,977,40,8,19.55
3433,977,60,2,17.16
3434,977,22,9,14.82
3435,977,55,10,29.08
3436,978,17,1,162.47
3437,978,52,9,11.51
3438,978,89,1,5.27
3439,978,26,2,13.12
3440,978,61,3,44.46
3441,978,94,7,22.76
3442,979,93,4,48.90
3443,979,69,10,28.93
3444,980,65,8,22.04
3445,980,100,2,30.21
3446,980,29,5,43.19
3447,980,38,3,34.48
3448,981,24,10,148.37
3449,981,33,3,24.88
3450,981,91,8,61.58
3451,982,29,7,49.13
3452,982,38,1,34.60
3453,982,95,7,19.91
3454,983,1,5,53.61
3455,983,97,6,22.05
3456,983,40,7,17.48
3457,983,42,2,89.08
3458,983,18,8,35.55
3459,983,83,5,2.69
3460,984,2,2,79.23
3461,984,36,10,13.97
3462,984,74,8,9.49
3463,984,43,6,58.87
3464,984,86,7,7.30
3465,984,95,4,21.01
3466,985,34,8,39.84
3467,985,5,10,54.07
3468,986,46,3,24.38
3469,986,18,1,29.58
3470,986,53,3,75.51
3471,986,59,7,12.14
3472,986,60,7,14.83
3473,987,2,10,88.72
3474,987,10,4,13.62
3475,987,46,7,24.25
3476,987,49,10,11.08
3477,987,63,10,22.88
3478,988,38,9,29.62
3479,988,80,7,42.41
3480,988,81,8,17.69
3481,988,84,8,5.04
3482,988,86,6,8.13
3483,988,60,7,18.64
3484,989,40,9,17.63
3485,990,98,10,14.70
3486,990,6,2,122.51
3487,991,32,2,36.40
3488,991,58,3,31.89
3489,991,30,1,28.75
3490,992,95,1,20.18
3491,993,98,4,14.63
3492,993,73,5,330.12
3493,993,9,10,44.81
3494,993,82,5,10.80
3495,993,22,4,15.06
3496,993,63,10,20.37
3497,994,40,10,16.34
3498,994,51,6,22.34
3499,994,87,7,11.15
3500,994,95,3,20.23
3501,995,40,1,20.06
3502,995,98,4,13.47
3503,995,95,4,20.50
3504,996,59,7,11.69
3505,997,64,7,34.12
3506,997,40,10,16.89
3507,997,84,9,5.39
3508,997,62,1,45.12
3509,998,99,1,29.42
3510,998,68,7,71.67
3511,998,42,9,93.75
3512,998,11,6,62.69
3513,998,58,3,41.20
3514,998,91,5,58.20
3515,999,40,5,20.95
3516,1000,40,8,20.11
3517,1000,98,6,14.07
3518,1000,75,2,12.82
3519,1000,39,8,9.71
3520,1001,10,4,13.37
3521,1001,67,10,58.34
3522,1001,100,3,29.04
3523,1001,54,3,61.49
3524,1002,64,4,30.10
3525,1002,40,4,18.92
3526,1002,9,3,39.10
3527,1002,86,5,8.63
3528,1002,60,8,15.30
3529,1002,31,10,32.91
3530,1003,84,1,4.72
3531,1004,89,2,5.61
3532,1004,82,1,14.16
3533,1004,58,8,37.96
3534,1004,84,2,4.60
3535,1005,97,6,28.06
3536,1005,4,4,20.18
3537,1005,9,3,47.84
3538,1005,52,10,12.60
3539,1005,58,5,34.07
3540,1006,42,9,106.09
3541,1006,5,9,57.22
3542,1006,98,6,11.29
3543,1007,40,10,17.71
3544,1007,79,6,24.28
3545,1007,82,2,11.50
3546,1007,85,1,8.46
3547,1007,86,8,8.22
3548,1008,6,4,94.28
3549,1009,76,5,17.38
3550,1010,58,4,41.28
3551,1011,98,10,14.16
3552,1011,10,3,13.51
3553,1011,75,1,12.52
3554,1011,22,6,15.71
3555,1011,58,9,40.49
3556,1012,65,9,20.49
3557,1012,98,7,11.33
3558,1012,3,10,187.86
3559,1012,72,2,39.14
3560,1012,43,7,73.45
3561,1013,72,4,33.39
3562,1013,33,7,27.16
3563,1013,75,1,10.20
3564,1014,51,1,20.41
3565,1014,61,9,45.12
3566,1015,83,8,2.73
3567,1016,55,9,39.57
3568,1017,25,10,16.44
3569,1017,98,2,14.24
3570,1017,100,5,27.16
3571,1017,5,2,58.39
3572,1018,32,3,37.37
3573,1019,40,4,20.98
3574,1019,42,2,86.96
3575,1019,12,7,92.17
3576,1019,58,8,30.51
3577,1020,2,6,89.22
3578,1020,34,5,43.84
3579,1020,69,1,30.42
3580,1020,52,3,12.60
3581,1020,24,4,163.00
3582,1020,95,2,18.75
3583,1021,42,4,91.61
3584,1021,10,7,14.37
3585,1021,63,8,22.67
3586,1022,38,10,33.41
3587,1022,18,1,32.13
3588,1022,100,1,25.66
3589,1022,46,7,19.11
3590,1023,81,3,16.29
3591,1024,48,7,57.22
3592,1024,58,1,35.99
3593,1024,53,1,62.56
3594,1025,34,9,36.29
3595,1025,43,2,71.76
3596,1025,42,7,101.00
3597,1025,86,1,7.28
3598,1026,99,4,27.53
3599,1026,18,3,34.91
3600,1026,89,1,5.70
3601,1026,58,6,37.02
3602,1026,60,4,14.69
3603,1027,73,10,330.55
3604,1027,82,3,13.08
3605,1027,59,1,13.49
3606,1027,42,9,82.79
3607,1028,89,5,6.80
3608,1028,50,5,112.79
3609,1028,5,10,57.49
3610,1028,97,1,29.45
3611,1029,40,6,20.33
3612,1029,58,2,32.69
3613,1029,61,1,39.73
3614,1030,33,6,31.69
3615,1030,40,7,18.55
3616,1030,77,3,31.71
3617,1030,58,6,36.89
3618,1030,60,8,14.65
3619,1030,93,1,54.48
3620,1031,73,2,326.25
3621,1031,42,3,106.00
3622,1031,34,7,38.63
3623,1032,48,3,58.81
3624,1033,40,6,22.15
3625,1033,18,1,33.48
3626,1033,46,4,18.65
3627,1033,95,2,22.85
3628,1034,34,6,45.11
3629,1034,47,6,12.74
3630,1034,98,10,13.51
3631,1034,79,3,21.66
3632,1035,10,6,12.90
3633,1035,39,10,10.78
3634,1036,40,4,20.65
3635,1036,42,6,84.24
3636,1036,7,8,78.23
3637,1037,98,9,14.00
3638,1037,7,9,76.89
3639,1037,10,5,13.58
3640,1037,77,7,39.46
3641,1037,18,7,34.29
3642,1038,42,10,108.14
3643,1038,18,9,33.39
3644,1038,34,9,40.58
3645,1039,42,3,95.57
3646,1040,72,2,40.88
3647,1040,100,4,27.17
3648,1041,85,3,6.52
3649,1042,41,4,32.25
3650,1042,3,3,179.56
3651,1043,33,3,26.40
3652,1043,100,3,29.94
3653,1043,70,3,77.93
3654,1043,73,8,326.61
3655,1043,75,10,11.09
3656,1043,45,5,22.30
3657,1044,97,3,26.77
3658,1044,47,9,11.91
3659,1045,34,10,36.97
3660,1045,68,1,63.51
3661,1045,5,10,45.16
3662,1046,34,5,41.31
3663,1046,84,5,4.19
3664,1047,58,8,30.25
3665,1047,93,6,49.75
3666,1047,68,6,81.18
3667,1047,61,6,49.96
3668,1048,7,6,83.62
3669,1048,95,10,21.18
3670,1049,33,5,27.61
3671,1049,3,4,229.54
3672,1049,9,3,44.05
3673,1049,76,7,20.02
3674,1049,58,3,41.37
3675,1050,51,2,20.10
3676,1050,54,9,52.15
3677,1051,33,4,27.33
3678,1051,98,1,12.88
3679,1051,40,6,18.16
3680,1051,45,9,19.05
3681,1051,47,3,14.27
3682,1051,53,2,68.81
3683,1052,67,7,55.53
3684,1052,6,6,110.54
3685,1052,40,7,19.20
3686,1052,84,3,4.66
3687,1052,86,1,7.54
3688,1052,95,7,23.95
3689,1053,2,4,83.17
3690,1053,5,6,57.38
3691,1054,98,10,11.58
3692,1054,40,6,18.85
3693,1054,45,10,21.91
3694,1054,46,9,19.59
3695,1054,86,10,8.91
3696,1054,87,10,10.72
3697,1055,100,9,24.77
3698,1055,40,10,18.72
3699,1055,84,6,5.09
3700,1055,53,1,72.64
3701,1055,58,10,39.94
3702,1055,60,4,17.52
3703,1056,84,4,4.64
3704,1056,86,4,6.93
3705,1057,39,9,12.21
3706,1057,42,2,105.83
3707,1057,18,2,35.14
3708,1057,24,5,136.22
3709,1057,58,6,36.50
3710,1058,1,8,42.81
3711,1058,38,3,30.77
3712,1059,86,5,9.03
3713,1059,95,5,24.61
3714,1060,98,7,11.96
3715,1060,86,9,8.39
3716,1061,18,9,32.91
3717,1061,84,1,4.95
3718,1061,54,9,50.72
3719,1061,87,5,11.59
3720,1061,58,9,30.91
3721,1061,95,2,18.54
3722,1062,32,9,34.39
3723,1062,40,5,22.02
3724,1062,42,6,93.21
3725,1062,77,8,35.73
3726,1062,82,10,12.98
3727,1062,60,7,17.90
3728,1063,58,10,41.12
3729,1063,93,8,58.49
3730,1064,32,9,28.83
3731,1064,85,3,6.43
3732,1065,2,6,74.54
3733,1065,11,9,68.80
3734,1065,45,5,20.64
3735,1065,46,9,20.42
3736,1066,40,3,16.74
3737,1066,41,7,29.86
3738,1066,82,1,11.60
3739,1066,54,9,46.02
3740,1067,40,1,16.94
3741,1067,58,7,34.18
3742,1067,84,5,4.56
3743,1067,46,3,20.38
3744,1068,89,9,5.51
3745,1068,94,8,20.24
3746,1069,1,7,44.81
3747,1069,84,7,5.35
3748,1069,86,4,6.66
3749,1070,80,4,38.89
3750,1070,89,1,5.78
3751,1070,86,5,8.80
3752,1071,33,1,24.61
3753,1071,67,6,65.49
3754,1071,23,9,60.37
3755,1072,34,5,35.51
3756,1072,98,1,14.11
3757,1072,40,7,19.67
3758,1072,81,10,18.14
3759,1072,84,8,4.69
3760,1073,100,6,23.51
3761,1073,40,5,18.49
3762,1073,19,5,83.27
3763,1073,58,1,33.74
3764,1073,91,6,53.21
3765,1074,82,6,10.58
3766,1074,99,4,31.97
3767,1074,54,1,54.84
3768,1074,98,10,15.04
3769,1075,68,1,67.57
3770,1075,5,2,57.33
3771,1075,47,9,12.45
3772,1075,83,3,2.54
3773,1075,25,5,14.57
3774,1075,63,1,20.97
3775,1076,40,8,20.64
3776,1076,12,9,104.10
3777,1076,5,6,51.30
3778,1076,30,2,30.69
3779,1077,40,9,16.16
3780,1077,47,3,14.10
3781,1077,56,6,26.92
3782,1077,24,9,157.01
3783,1077,58,9,40.02
3784,1077,95,5,23.70
3785,1078,59,4,10.49
3786,1079,98,6,14.40
3787,1079,47,7,13.97
3788,1080,64,4,34.85
3789,1080,40,7,20.37
3790,1080,12,10,101.84
3791,1080,50,2,97.61
3792,1080,86,9,7.54
3793,1080,57,2,17.17
3794,1081,58,6,39.45
3795,1081,84,7,4.83
3796,1081,93,10,54.58
3797,1081,22,7,18.94
3798,1082,34,8,36.48
3799,1082,50,10,94.40
3800,1083,98,1,14.78
3801,1083,3,7,169.90
3802,1083,52,5,10.65
3803,1083,22,9,19.14
3804,1083,26,8,14.86
3805,1084,69,8,31.11
3806,1085,9,6,40.72
3807,1085,74,10,9.07
3808,1085,60,9,16.60
3809,1085,84,1,4.79
3810,1086,8,10,39.16
3811,1086,82,10,10.75
3812,1086,50,9,100.62
3813,1086,60,7,19.01
3814,1087,58,9,35.86
3815,1087,45,7,21.35
3816,1088,89,8,6.82
3817,1088,58,3,34.65
3818,1089,60,10,14.81
3819,1089,70,6,70.25
3820,1090,91,7,54.21
3821,1090,11,2,71.13
3822,1090,84,3,4.75
3823,1090,23,1,61.86
3824,1090,58,8,37.48
3825,1090,59,7,9.92
3826,1091,90,10,6.43
3827,1091,76,8,16.29
3828,1091,60,10,17.93
3829,1091,87,7,10.26
3830,1092,34,5,45.63
3831,1092,68,8,75.33
3832,1092,40,4,21.71
3833,1092,75,1,12.32
3834,1092,62,6,38.83
3835,1093,56,4,22.21
3836,1093,57,8,14.37
3837,1093,46,8,18.26
3838,1093,79,2,24.68
3839,1094,68,2,81.59
3840,1094,86,6,7.42
3841,1095,4,8,20.21
3842,1095,69,4,31.75
3843,1095,5,5,52.62
3844,1095,40,5,17.73
3845,1095,18,9,32.04
3846,1095,87,2,10.21
3847,1096,40,8,18.00
3848,1097,68,3,77.49
3849,1098,98,4,14.88
3850,1098,84,8,4.58
3851,1099,40,9,20.67
3852,1100,66,1,26.47
3853,1100,5,3,58.52
3854,1100,10,5,12.84
3855,1100,49,5,11.74
3856,1100,91,9,51.39
3857,1101,40,4,17.91
3858,1101,98,7,14.75
3859,1101,60,7,17.65
3860,1102,8,6,36.73
3861,1102,33,8,28.39
3862,1102,86,4,7.87
3863,1103,40,6,21.85
3864,1104,24,4,151.36
3865,1104,75,7,10.10
3866,1104,69,4,35.07
3867,1104,95,3,23.05
3868,1105,40,4,21.11
3869,1105,42,2,86.62
3870,1105,74,6,9.26
3871,1105,86,6,6.79
3872,1105,24,5,149.74
3873,1106,98,7,12.55
3874,1106,38,5,34.83
3875,1106,42,2,93.13
3876,1106,47,10,12.42
3877,1106,95,5,20.63
3878,1107,65,1,17.58
3879,1107,98,3,15.29
3880,1107,40,2,16.60
3881,1107,8,9,40.26
3882,1107,11,5,55.43
3883,1107,17,2,188.99
3884,1108,40,8,17.79
3885,1108,84,1,4.56
3886,1109,32,10,38.86
3887,1109,3,3,218.58
3888,1109,49,5,10.83
3889,1109,53,4,69.52
3890,1109,86,1,9.03
3891,1109,60,7,18.10
3892,1110,98,9,12.07
3893,1110,3,7,223.63
3894,1110,40,8,18.42
3895,1110,75,7,10.17
3896,1110,79,7,29.03
3897,1110,60,2,16.14
3898,1111,21,7,94.32
3899,1112,40,3,21.71
3900,1112,86,3,8.58
3901,1113,98,10,12.42
3902,1113,70,2,83.72
3903,1114,98,7,13.62
3904,1114,79,10,25.04
3905,1115,2,2,85.83
3906,1115,40,1,17.80
3907,1115,10,4,14.55
3908,1115,49,6,9.85
3909,1115,52,5,9.74
3910,1115,22,6,19.02
3911,1116,16,8,35.07
3912,1116,21,7,108.19
3913,1116,93,10,47.87
3914,1116,86,6,8.07
3915,1117,40,8,17.24
3916,1117,42,5,92.73
3917,1117,24,5,158.15
3918,1117,60,1,17.03
3919,1117,62,9,36.26
3920,1117,95,3,20.41
3921,1118,98,7,14.98
3922,1118,70,3,82.07
3923,1118,40,9,19.36
3924,1118,79,1,22.98
3925,1118,84,4,4.43
3926,1118,86,2,8.99
3927,1119,40,6,20.35
3928,1119,98,5,14.18
3929,1119,80,4,40.48
3930,1120,40,10,20.35
3931,1120,17,9,165.98
3932,1121,40,1,16.18
3933,1121,8,5,42.61
3934,1121,90,8,6.90
3935,1121,60,7,17.26
3936,1122,56,9,20.88
3937,1123,7,4,74.54
3938,1123,77,4,30.91
3939,1123,55,6,35.40
3940,1124,98,7,12.34
3941,1125,58,9,35.64
3942,1125,26,8,12.38
3943,1125,84,10,4.13
3944,1125,13,9,55.58
3945,1126,18,7,37.02
3946,1126,83,1,2.57
3947,1126,47,7,11.58
3948,1127,98,4,12.04
3949,1127,68,1,61.63
3950,1127,36,4,12.58
3951,1127,10,9,12.06
3952,1127,86,6,7.69
3953,1128,97,2,24.05
3954,1128,69,3,26.70
3955,1128,72,7,31.34
3956,1128,73,2,295.18
3957,1128,40,5,18.04
3958,1128,19,10,77.87
3959,1129,38,9,34.86
3960,1129,12,3,93.14
3961,1129,47,5,14.51
3962,1129,21,6,85.58
3963,1129,89,10,5.45
3964,1130,28,3,74.15
3965,1130,29,2,50.42
3966,1131,33,10,25.95
3967,1131,81,4,15.19
3968,1131,82,6,13.05
3969,1131,17,7,151.29
3970,1131,87,2,11.54
3971,1131,58,3,39.15
3972,1132,80,7,43.63
3973,1132,39,6,12.13
3974,1133,33,5,27.67
3975,1133,29,7,49.73
3976,1134,26,7,14.67
3977,1135,86,4,8.97
3978,1135,26,8,14.00
3979,1135,30,8,30.94
3980,1135,7,4,76.61
3981,1136,64,8,27.17
3982,1136,58,6,39.53
3983,1136,68,2,70.66
3984,1137,72,6,35.73
3985,1137,98,2,13.66
3986,1137,100,7,24.85
3987,1138,42,1,100.77
3988,1138,38,7,32.58
3989,1139,40,6,21.27
3990,1139,42,8,86.13
3991,1139,84,5,5.15
3992,1139,38,7,35.60
3993,1140,40,7,20.36
3994,1140,58,10,31.58
3995,1140,68,6,74.04
3996,1140,77,3,38.34
3997,1141,32,10,32.41
3998,1141,97,2,22.93
3999,1141,82,2,11.86
4000,1142,89,7,6.33
4001,1142,67,9,68.39
4002,1143,40,7,20.13
4003,1143,33,9,29.01
4004,1144,3,8,186.25
4005,1144,69,4,31.48
4006,1144,43,9,66.29
4007,1144,47,2,14.24
4008,1144,84,6,4.60
4009,1144,58,9,39.87
4010,1145,13,9,59.33
4011,1146,3,3,197.28
4012,1146,42,1,104.90
4013,1146,50,5,122.32
4014,1146,52,7,11.43
4015,1146,85,9,8.21
4016,1146,31,1,39.78
4017,1147,33,5,25.17
4018,1147,40,4,18.55
4019,1147,42,5,99.33
4020,1147,18,8,36.43
4021,1147,95,6,20.91
4022,1148,40,7,17.93
4023,1148,86,4,7.12
4024,1148,22,8,17.65
4025,1148,24,10,127.55
4026,1148,87,10,11.24
4027,1148,60,5,17.15
4028,1149,33,5,31.47
4029,1150,69,5,34.58
4030,1150,10,2,14.33
4031,1150,46,8,22.39
4032,1150,87,1,11.65
4033,1150,29,9,46.73
4034,1151,16,7,31.86
4035,1151,33,6,25.03
4036,1152,3,2,204.42
4037,1152,40,4,17.31
4038,1152,77,5,33.00
4039,1152,45,7,19.36
4040,1152,59,4,12.99
4041,1153,40,2,16.51
4042,1153,72,8,41.09
4043,1153,12,1,108.39
4044,1153,84,5,4.09
4045,1153,86,2,8.87
4046,1153,58,1,31.32
4047,1154,75,1,10.02
4048,1154,60,5,14.12
4049,1154,68,3,76.45
4050,1155,22,7,17.45
4051,1156,98,10,15.36
4052,1156,4,4,23.93
4053,1156,58,2,33.44
4054,1156,45,4,24.33
4055,1157,40,3,19.49
4056,1157,82,4,14.45
4057,1157,55,2,32.53
4058,1158,8,10,45.94
4059,1158,99,9,27.94
4060,1158,12,2,101.15
4061,1158,53,8,62.42
4062,1159,89,8,6.68
4063,1160,32,2,29.72
4064,1161,98,1,13.24
4065,1161,100,9,23.95
4066,1161,70,2,84.02
4067,1161,40,2,17.89
4068,1161,86,9,6.94
4069,1162,40,10,20.35
4070,1162,19,7,75.09
4071,1162,53,9,65.60
4072,1162,87,7,9.67
4073,1163,89,2,6.06
4074,1163,10,8,11.98
4075,1163,30,2,27.80
4076,1164,99,1,30.45
4077,1164,38,4,27.19
4078,1164,40,6,16.63
4079,1164,18,1,30.46
4080,1164,23,7,54.68
4081,1164,60,3,18.90
4082,1165,8,3,48.05
4083,1165,58,8,38.71
4084,1165,40,2,20.61
4085,1165,86,6,6.62
4086,1166,98,9,13.25
4087,1166,53,10,68.12
4088,1166,86,9,7.30
4089,1167,55,10,39.76
4090,1167,61,1,41.10
4091,1167,47,2,11.12
4092,1168,98,4,15.16
4093,1168,100,9,25.68
4094,1168,40,3,17.93
4095,1168,74,3,10.70
4096,1168,49,2,10.53
4097,1169,41,5,31.01
4098,1169,83,1,2.37
4099,1169,45,1,21.11
4100,1169,23,5,48.85
4101,1170,86,7,6.63
4102,1171,98,2,13.45
4103,1171,68,1,81.53
4104,1171,40,7,22.00
4105,1171,84,10,4.60
4106,1171,89,5,5.13
4107,1172,53,1,66.85
4108,1173,18,3,37.35
4109,1173,77,3,31.52
4110,1173,46,3,21.93
4111,1173,30,3,26.61
4112,1174,40,10,17.30
4113,1174,2,5,80.33
4114,1174,23,5,47.94
4115,1175,5,5,56.50
4116,1176,17,4,179.07
4117,1176,42,1,91.86
4118,1176,84,6,5.22
4119,1176,61,8,40.73
4120,1177,25,1,15.84
4121,1177,67,7,65.38
4122,1178,73,9,339.84
4123,1178,18,10,38.51
4124,1178,68,9,78.82
4125,1179,98,2,11.35
4126,1179,3,5,169.13
4127,1180,64,6,34.16
4128,1181,40,3,21.41
4129,1181,62,9,43.43
4130,1182,98,8,12.39
4131,1183,65,9,18.71
4132,1183,46,10,22.76
4133,1183,80,7,36.03
4134,1183,49,6,9.77
4135,1183,58,9,35.77
4136,1184,3,4,176.81
4137,1184,100,10,29.56
4138,1184,75,8,12.36
4139,1184,17,4,154.96
4140,1184,50,7,118.22
4141,1184,60,1,16.97
4142,1185,58,6,40.49
4143,1185,86,5,8.09
4144,1185,98,1,14.23
4145,1186,1,10,56.74
4146,1186,46,5,22.51
4147,1186,82,3,11.94
4148,1186,30,9,29.84
4149,1186,94,7,19.24
4150,1187,79,7,24.25
4151,1188,40,7,16.40
4152,1188,49,8,10.09
4153,1188,36,4,14.25
4154,1188,47,9,12.72
4155,1189,40,1,21.58
4156,1190,40,4,19.23
4157,1190,66,7,26.74
4158,1191,67,3,59.85
4159,1191,40,1,18.09
4160,1191,84,3,4.78
4161,1191,87,3,9.26
4162,1191,63,3,22.83
4163,1192,40,2,16.33
4164,1192,1,3,48.76
4165,1193,16,10,40.69
4166,1193,40,9,16.79
4167,1193,38,8,29.79
4168,1194,3,8,178.59
4169,1194,60,7,16.80
4170,1194,87,5,8.54
4171,1195,8,4,48.03
4172,1195,42,3,88.04
4173,1196,34,9,35.68
4174,1196,69,3,34.68
4175,1196,40,4,19.31
4176,1196,84,1,4.05
4177,1196,29,3,54.32
4178,1197,12,8,93.71
4179,1197,47,3,12.21
4180,1197,29,3,49.59
4181,1197,93,2,44.69
4182,1197,63,9,19.67
4183,1198,41,3,29.72
4184,1198,95,7,24.34
4185,1199,33,1,31.46
4186,1199,99,2,36.75
4187,1199,43,10,70.79
4188,1199,86,1,7.01
4189,1199,89,6,5.58
4190,1200,29,2,41.16
4191,1201,34,1,35.71
4192,1201,36,1,12.35
4193,1201,42,10,86.88
4194,1201,16,7,38.11
4195,1201,60,3,14.39
4196,1201,61,6,40.58
4197,1202,8,6,44.66
4198,1202,73,5,341.08
4199,1202,76,8,15.53
4200,1202,69,10,31.38
4201,1203,40,4,20.85
4202,1203,34,4,36.38
4203,1204,98,8,14.03
4204,1205,40,5,17.89
4205,1205,97,8,28.52
4206,1205,58,2,30.29
4207,1205,10,6,14.54
4208,1206,73,2,259.91
4209,1206,69,8,32.25
4210,1207,40,7,20.06
4211,1207,98,1,11.56
4212,1207,75,3,12.58
4213,1207,68,6,74.09
4214,1208,58,3,30.82
4215,1208,10,2,12.91
4216,1208,77,9,34.33
4217,1208,46,8,22.80
4218,1209,42,7,106.45
4219,1210,40,8,17.34
4220,1210,19,6,72.75
4221,1211,66,6,28.17
4222,1211,42,8,93.90
4223,1211,77,5,30.88
4224,1211,23,10,62.40
4225,1211,89,1,5.60
4226,1212,3,8,214.57
4227,1213,82,3,12.75
4228,1213,84,2,5.29
4229,1213,38,5,28.49
4230,1214,40,3,19.84
4231,1214,42,9,110.87
4232,1214,68,2,77.77
4233,1214,55,9,34.40
4234,1215,84,2,4.50
4235,1215,54,6,60.07
4236,1216,97,5,22.47
4237,1216,21,1,105.52
4238,1217,24,4,140.84
4239,1217,40,6,21.41
4240,1217,85,3,6.44
4241,1217,47,5,13.00
4242,1218,33,6,26.31
4243,1218,98,6,14.13
4244,1218,85,7,8.48
4245,1219,46,5,19.26
4246,1219,51,10,24.25
4247,1219,56,6,22.69
4248,1219,58,1,39.53
4249,1219,60,3,15.47
4250,1220,1,6,50.53
4251,1220,18,6,32.21
4252,1220,46,3,24.02
4253,1221,6,6,102.03
4254,1221,46,10,22.95
4255,1221,48,4,61.68
4256,1221,18,5,30.88
4257,1221,54,2,59.80
4258,1221,60,2,14.55
4259,1222,42,3,81.41
4260,1222,84,5,5.16
4261,1222,47,8,14.67
4262,1223,99,6,29.83
4263,1223,69,10,35.18
4264,1223,72,3,36.42
4265,1223,73,9,285.16
4266,1223,89,1,5.56
4267,1224,19,9,77.17
4268,1224,34,3,43.44
4269,1224,3,4,216.31
4270,1224,62,3,39.13
4271,1225,7,8,71.38
4272,1225,40,4,16.21
4273,1225,74,4,9.35
4274,1225,43,9,67.40
4275,1225,76,1,18.00
4276,1225,59,3,10.31
4277,1226,98,9,11.49
4278,1226,3,5,186.01
4279,1227,42,9,110.68
4280,1227,38,4,28.46
4281,1228,42,9,96.81
4282,1228,69,8,31.63
4283,1228,98,2,14.34
4284,1228,87,7,10.72
4285,1229,87,5,10.54
4286,1230,97,7,29.72
4287,1230,3,1,185.24
4288,1230,91,4,47.25
4289,1230,61,10,40.03
4290,1230,94,2,18.87
4291,1231,98,5,15.08
4292,1231,10,8,13.55
4293,1231,42,9,91.80
4294,1231,86,1,8.39
4295,1231,90,1,7.60
4296,1232,80,1,40.44
4297,1232,98,2,12.49
4298,1233,40,2,17.78
4299,1234,40,6,20.29
4300,1234,94,2,17.76
4301,1234,46,4,20.04
4302,1235,40,7,16.21
4303,1235,64,6,30.40
4304,1235,31,8,33.96
4305,1235,55,8,30.25
4306,1236,98,2,14.62
4307,1236,5,10,50.77
4308,1236,40,9,19.33
4309,1236,12,4,109.90
4310,1236,93,2,52.27
4311,1237,42,7,105.63
4312,1237,12,10,92.22
4313,1237,98,7,13.70
